lang,type,title,url,slug,date,seo_title,seo_desc,target_kw,og_title,og_img
es,post,Doris Mujica -Latin American Social Leaders Awards,https://es.theglobal.school/doris-mujica-latin-american-social-leaders-awards/,doris-mujica-latin-american-social-leaders-awards,2019-08-02 18:37:48,,,,,
es,post,Dunnia Marín Corrales - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/dunnia-marin-corrales-latin-american-leaders-awards-nominados-2022/,dunnia-marin-corrales-latin-american-leaders-awards-nominados-2022,2022-08-31 11:01:41,%%title%% %%page%%,Dunnia Marín Corrales - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social.,Dunnia Marín Corrales - Latin American Leaders Awards,Dunnia Marín Corrales - Latin American Leaders Awards,
es,post,Economía de la Dona  ¿Cómo regenerar nuestro planeta?,https://es.theglobal.school/economia-de-la-dona/,economia-de-la-dona,2020-02-10 22:23:02,%%title%%,Economía de la Dona. ¿Podemos regenerar nuestro planeta y sobrevivir como especie? ¿Podemos progresar y asegurar la supervivencia de generaciones futuras?,Economía de la Dona,Economía de la Dona,https://es.theglobal.school/wp-content/uploads/2020/02/Claudia-Winkler-banner-ESP-win-1.jpg
es,post,El capitalismo ha muerto y el neoliberalismo jadea su último aliento,https://es.theglobal.school/el-capitalismo-ha-muerto/,el-capitalismo-ha-muerto,2020-05-14 14:43:07,%%title%% %%page%%,Estamos en medio de la mayor sacudida social desde la segunda guerra mundial. El neoliberalismo y el capitalismo ha muerto,El capitalismo ha muerto,,
es,post,¿Qué puede aprender el movimiento feminista  del movimiento ambiental?,https://es.theglobal.school/el-movimiento-feminista-puede-aprender-del-movimiento-ambiental/,el-movimiento-feminista-puede-aprender-del-movimiento-ambiental,2020-02-22 22:31:50,,"Como muchos en el Reino Unido y Europa, sacudí mi rutina y me uní al movimiento Fridays For Future y Extinction Rebellion. Estas son las lecciones que creo el movimiento feminista puede aprender del movimiento ambiental.",el movimiento feminista puede aprender del movimiento ambiental,¿Qué puede aprender el movimiento feminista del movimiento ambiental?,https://es.theglobal.school/wp-content/uploads//2020/02/feminist-ambiental.jpg
es,post,"Tecnologías indígenas, para un diseño resistente al clima.",https://es.theglobal.school/el-primer-compendio-de-tecnologias-indigenas-proporciona-un-poderoso-conjunto-de-herramientas-para-un-diseno-resistente-al-clima/,el-primer-compendio-de-tecnologias-indigenas-proporciona-un-poderoso-conjunto-de-herramientas-para-un-diseno-resistente-al-clima,2020-02-10 01:31:09,,"El campo de diseño está en un punto de inflexión. Debe desafiar su repertorio, repensar la tecnología y comenzar a ver la biodiversidad como un componente básico de los entornos urbanos. ",El primer compendio de tecnologías indígenas proporciona un poderoso conjunto de herramientas para un diseño resistente al clima,,
es,post,El Tema - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/el-tema-latin-american-leaders-awards-nominados-2022/,el-tema-latin-american-leaders-awards-nominados-2022,2022-08-01 17:29:13,%%title%% %%page%%,El Tema - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social de América Latina.,El Tema - Latin American Leaders Awards,El Tema - Latin American Leaders Awards.,
es,post,¿El último Latinoamericano en dirigir la ONU?,https://es.theglobal.school/el-ultimo-latinoamericano-en-dirigir-la-onu/,el-ultimo-latinoamericano-en-dirigir-la-onu,2020-03-05 21:41:09,,"¿El último Latinoamericano en dirigir la ONU? Un diplomático peruano, es el primer y único latinoamericano en ocupar el puesto más alto de la ONU",¿El último Latinoamericano en dirigir la ONU?,¿El último Latinoamericano en dirigir la ONU?,https://es.theglobal.school/wp-content/uploads//2020/03/Cuellar-ONU.jpg
es,post,"Entre techos, suelos y laberintos: la trayectoria profesional de las mujeres",https://es.theglobal.school/entre-techos-suelos-y-laberintos-la-trayectoria-profesional-de-las-mujeres/,entre-techos-suelos-y-laberintos-la-trayectoria-profesional-de-las-mujeres,2020-03-06 16:27:57,,"¿Por qué hay tan pocas mujeres en puestos directivos o en puestos de liderazgo político? ¿Qué consecuencias tiene la falta de igualdad en las empresas, en la administración pública y en la economía? ¿Cuáles son los factores que obstaculizan el avance de la mujer en la vida laboral/pública y qué se puede hacer para afrontarlos? Las respuestas no son simples, ni directas.",La trayectoria profesional de las mujeres,,
es,post,¿Es ChatGPT peligroso?,https://es.theglobal.school/es-chatgpt-peligroso/,es-chatgpt-peligroso,2023-02-01 16:05:31,,"Es una herramienta poderosa, pero los peligros existen, ¿Cuáles son? ¿Es el futuro? ¿Es ChatGPT peligroso? Contestamos",¿Es ChatGPT peligroso?,¿Es ChatGPT peligroso?,
es,post,Desafíos globales en tiempos de esclavitud del liderazgo con pensamiento binario: Posliderazgo,https://es.theglobal.school/esclavitud-del-liderazgo/,esclavitud-del-liderazgo,2020-05-07 16:58:19,,"Los síntomas de la esclavitud del liderazgo tienen su aparición con los grilletes digitales que limitan el pensamiento amplio y mutila la libertad del ser. La esclavitud ya no se representa por el dominio de una persona sobre las otras, sino por la polarización de la información con pensamientos binarios.",Desafíos globales en tiempos de esclavitud del liderazgo con pensamiento binario: Posliderazgo,,
es,post,7 Estrategias para ciudades seguras y sustentables.,https://es.theglobal.school/estrategias-para-ciudades-seguras-y-sustentables/,estrategias-para-ciudades-seguras-y-sustentables,2021-09-15 10:05:00,%%title%% %%page%%,¿Cómo Disminuir la violencia y la contaminación? Te compartimos 7 estrategias para ciudades seguras y sustentables.,Estrategias para ciudades seguras y sustentables,Estrategias para ciudades seguras y sustentables,https://es.theglobal.school/wp-content/uploads/2021/09/Ciudades-seguras-y-sustentables-WEB.jpeg
es,post,Tras las huellas de los componentes de la salud física,https://es.theglobal.school/estudio-actividad-fisica/,estudio-actividad-fisica,2020-05-15 19:05:07,,Este proyecto en el campo de las Ciencias del Movimiento Humano nace para atender una necesidad de la población del país de tener acceso a las calificaciones de diferentes aspectos de su salud física. Se brinda los servicios de  medición y evaluación de componentes de la salud física asociados a factores de riesgo para enfermedades cardiovasculares presentes en la población del país con o sin medicamentos de actividad física .,Tras las huellas de los componentes de la salud física,,
es,post,El futuro es ahora: Unión Europea - América Latina & Caribe (EU-LAC),https://es.theglobal.school/european-union-and-latin-american-eu-lac-celac/,european-union-and-latin-american-eu-lac-celac,2023-07-19 11:48:58,%%title%% %%page%%,"A pesar de la tensión ya conocida en todo el mundo, la cumbre EU-LAC es un éxito porque trae de vuelta a la mesa a dos bloques importantes para reconciliarse y buscar un futuro mejor.",El futuro es ahora: Unión Europea - América Latina & Caribe (EU-LAC),El futuro es ahora: Unión Europea - América Latina & Caribe (EU-LAC),https://theglobal.school/wp-content/uploads/2023/07/The-Future-is-Now-European-Union-and-Latin-American-EU-LAC-1024x576.webp
es,post,¿Qué puede aprender la industria de eventos de la crisis del Coronavirus?,https://es.theglobal.school/eventos-coronavirus/,eventos-coronavirus,2020-03-12 15:14:26,,"En los últimos meses, la industria de las reuniones se ha visto afectada por un problema de salud global que ha tenido el poder de cancelar eventos masivos como el  Mobile World Congress Barcelona y ha dejado a personas de todo el mundo cuestionando su interés en asistir a eventos. Si bien muchos de nosotros esperamos que una mayor comprensión o contención del coronavirus signifique un enfoque de regreso a la normalidad para las reuniones cara a cara, vale la pena hacer la pregunta: ¿podría el coronavirus ser el primero de varios problemas de sostenibilidad del evento? enfrenta la industria en 2020?",,,
es,post,Insostenible Humanidad,https://es.theglobal.school/extincion-o-evolucion/,extincion-o-evolucion,2020-05-05 18:23:32,,"El 22 de abril de 1970 se organizó en Estados Unidos el primer ""Día de la tierra"", motivado principalmente por el movimiento para proteger al medio ambiente. La semana pasada se cumplieron 50 años, lo cual propició distintas reflexiones sobre cómo hemos progresado globalmente. Es cierto que ha habido grandes logros, pero en resumen, vamos de peor en pésimo.",Humanidad Insostenible,,
es,post,Fabián Andrés Vaca Haro - Latin American Social Leaders Awards,https://es.theglobal.school/fabian-andres-vaca-haro-latin-american-social-leaders-awards/,fabian-andres-vaca-haro-latin-american-social-leaders-awards,2019-08-09 16:17:49,,,,,
es,post,Federico de Arteaga - Nominados 2022 - Latin American Leaders Awards,https://es.theglobal.school/federico-de-arteaga-nominados-2022/,federico-de-arteaga-nominados-2022,2022-05-17 17:27:26,,"Federico de Arteaga - Nominados 2022 - Tequila Inteligente - Latin American Leaders Awads 2022. Viena, Austria.",Federico de Arteaga - Nominados 2022,Federico de Arteaga - Nominados 2022,https://es.theglobal.school/wp-content/uploads/2022/05/Federico-Arteaga-1.webp
es,post,Festival de la Veda (Gobierno de Yucatán) - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/festival-de-la-veda-gobierno-de-yucatan-latin-american-leaders-awards-nominados-2022/,festival-de-la-veda-gobierno-de-yucatan-latin-american-leaders-awards-nominados-2022,2022-08-26 13:34:07,%%title%% %%page%%,Festival de la Veda (Gobierno de Yucatán) - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible.,Festival de la Veda (Gobierno de Yucatán) - Latin American Leaders Awards,Festival de la Veda (Gobierno de Yucatán) - Latin American Leaders Awards,
es,post,Fundación Genval - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/fundacion-genval-latin-american-leaders-awards-nominados-2022/,fundacion-genval-latin-american-leaders-awards-nominados-2022,2022-08-17 17:47:35,%%title%% %%page%%,Fundación Genval - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación social.,Fundación Genval - Latin American Leaders Awards,Fundación Genval - Latin American Leaders Awards,
es,post,Fundación Nueva Oportunidad - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/fundacion-nueva-oportunidad-latin-american-leaders-awards-nominados-2022/,fundacion-nueva-oportunidad-latin-american-leaders-awards-nominados-2022,2022-07-18 13:03:20,%%title%% %%page%%,Fundación Nueva Oportunidad - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,Fundación Nueva Oportunidad - Latin American Leaders Awards,Fundación Nueva Oportunidad - Latin American Leaders Awards,
es,post,Fundación Tigres - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/fundacion-tigres-latin-american-leaders-awards-nominados-2022/,fundacion-tigres-latin-american-leaders-awards-nominados-2022,2022-06-27 20:11:48,%%title%% %%page%%,Fundación Tigres - Latin American Leaders Awards. Líderes en Desarrollo Sosteniible e Innovación Social.,Fundación Tigres - Latin American Leaders Awards,Fundación Tigres - Latin American Leaders Awards,
es,post,Futuros Indígenas - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/futuros-indigenas-latin-american-leaders-awards-nominados-2022/,futuros-indigenas-latin-american-leaders-awards-nominados-2022,2022-08-05 19:26:28,%%title%% %%page%%,Futuros Indígenas - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innvación Social América Latina.,Futuros Indígenas - Latin American Leaders Awards,Futuros Indígenas - Latin American Leaders Awards,
es,post,Gabriel Orozco - Latin American Social Leaders Awards,https://es.theglobal.school/gabriel-orozco-latin-american-social-leaders-awards/,gabriel-orozco-latin-american-social-leaders-awards,2019-08-05 16:30:56,,,,,
es,post,Germán Santillán - Latin American Social Leaders Awards,https://es.theglobal.school/german-santillan-latin-american-social-leaders-awards/,german-santillan-latin-american-social-leaders-awards,2019-08-07 15:11:21,,,,,
es,post,GESTÍCA - Nominados 2022 - Latin American Leaders Awards,https://es.theglobal.school/gestica-nominados-2022-latin-american-leaders-awards/,gestica-nominados-2022-latin-american-leaders-awards,2022-05-18 17:24:44,,GESTÍCA - Nominados 2022 - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social.,GESTÍCA - Nominados 2022,GESTÍCA - Nominados 2022,
es,post,GFLAC - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/gflac-latin-american-leaders-awards-nominados-2022/,gflac-latin-american-leaders-awards-nominados-2022,2022-08-03 18:43:53,%%title%% %%page%%,GFLAC - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social América Latina.,GFLAC - Latin American Leaders Awards,GFLAC - Latin American Leaders Awards,
es,post,Gloria Patricia Vergara Sucerquia - Latin American Social Leaders Awards,https://es.theglobal.school/gloria-patricia-vergara-sucerquia-latin-american-social-leaders-awards/,gloria-patricia-vergara-sucerquia-latin-american-social-leaders-awards,2019-08-05 17:29:15,,,,,
es,post,Gonzalo Muñoz Abogabir - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/gonzalo-munoz-abogabir-latin-american-leaders-awards-nominados-2022/,gonzalo-munoz-abogabir-latin-american-leaders-awards-nominados-2022,2022-07-08 17:03:33,%%title%% %%page%%,Gonzalo Muñoz Abogabir - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social América Latina.,Gonzalo Muñoz Abogabir - Latin American Leaders Awards,Gonzalo Muñoz Abogabir - Latin American Leaders Awards,
es,post,La guerra de China y EE.UU. debe ser contra el cambio climático,https://es.theglobal.school/guerra-china-contra-eeuu-y-cambio-climatico/,guerra-china-contra-eeuu-y-cambio-climatico,2023-08-31 14:42:39,La guerra de China y EE.UU. debe ser contra el cambio climático,"El cambio climático es una crisis de justicia y liderazgo. Estados Unidos tiene uno de los presupuestos militares más altos, alrededor de 750 mil millones de dólares al año, China 250 mil millones de dólares.","War USA vs China,China vs USA,Climate Change War,war usa vs iran,war us russia,war us vs russia,World War III,world war iii news,War China,war china and us,war china russia,war china 2025,war china news,war us china,war us,War USA,Climate Change,climate change news,climate change causes,climate change graph,The war of China and The USA must be against climate change,The war of China and The USA,china us war,trade war between china and us,war between china and us,will china and the us go to war,how did the us china trade war start,Climate Change and The World War III,The War of China and USA must be against climate change,La guerra de China y EE.UU,Guerra China,guerra china taiwan,guerra china y estados unidos,guerra china e taiwan,guerra china estados unidos,Guerra EEUU,guerra eeuu españa,guerra eeuu mexico,guerra eeuu china,guerra eeuu japon,guerra eeuu irak,guerra eeuu rusia,guerra eeuu iran,guerra eeuu inglaterra,guerra eeuu vietnam,Guerra Cambio Climático,guerra contra el cambio climático,cambio climático guerra ucrania,guerras geopolíticas,cambio climático,cambio climático causas,cambio climático consecuencias,cambio climático y calentamiento global",,
es,post,Happynar - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/happynar-latin-american-leaders-awards-nominados-2022/,happynar-latin-american-leaders-awards-nominados-2022,2022-07-26 16:33:38,%%title%% %%page%%,Happynar - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,Happynar - Latin American Leaders Awards,Happynar - Latin American Leaders Awards,
es,post,¿Qué le quieren decir al mundo los pueblos indígenas sobre el COVID-19?,https://es.theglobal.school/indigenas-covid19/,indigenas-covid19,2020-04-11 01:47:26,,"COVID-19 y otras enfermedades endémicas de la salud están directamente relacionadas con el cambio climático y la deforestación, según los líderes indígenas de todo el mundo que se reunieron el 13 de marzo en la ciudad de Nueva York para un panel sobre derechos indígenas, deforestación y enfermedades endémicas relacionadas con la salud.",La crisis del COVID-19 le dice al mundo lo que los pueblos indígenas han estado diciendo durante miles de años.,,
es,post,Ingrid Orozco - Latin American Social Leaders Awards,https://es.theglobal.school/ingrid-orozco-latin-american-social-leaders-awards/,ingrid-orozco-latin-american-social-leaders-awards,2019-08-02 18:30:59,,,,,
es,post,Itzel Vianey Casillas Casillas - Latin American Leaders Social Awards,https://es.theglobal.school/itzel-vianey-casillas-casillas-latin-american-leaders-social-awards/,itzel-vianey-casillas-casillas-latin-american-leaders-social-awards,2019-08-06 17:28:53,,,,,
es,post,Ivan Enrique Medina Mina - Latin American Social Leaders Awards,https://es.theglobal.school/ivan-enrique-medina-mina-latin-american-social-leaders-awards/,ivan-enrique-medina-mina-latin-american-social-leaders-awards,2019-08-02 19:00:41,,,,,
es,post,Jazmin Fallas Kerr - Latin American Social Leaders Awards,https://es.theglobal.school/jazmin-fallas-kerr-latin-american-social-leaders-awards/,jazmin-fallas-kerr-latin-american-social-leaders-awards,2019-08-05 15:15:59,,,,,
es,post,Johanna del Carmen Acosta Chico - Latin American Social Leaders Awards,https://es.theglobal.school/johanna-del-carmen-acosta-chico-latin-american-social-leaders-awards/,johanna-del-carmen-acosta-chico-latin-american-social-leaders-awards,2019-08-02 18:48:08,,,,,
es,post,Jorge Adrian Medina  Martin - Latin American Social Leaders Awards,https://es.theglobal.school/jorge-adrian-medina-martin-latin-american-social-leaders-awards/,jorge-adrian-medina-martin-latin-american-social-leaders-awards,2019-08-07 15:08:10,,,,,
es,post,Juan Felipe Cájiga - Latin American Leaders Awards - Nominados,https://es.theglobal.school/juan-felipe-cajiga-latin-american-leaders-awards/,juan-felipe-cajiga-latin-american-leaders-awards,2022-06-21 20:40:14,,Juan Felipe Cájiga - Latin American Leaders Awards - Nominados. Líderes en Desarrollo Sostenible e Innovación Social.,Juan Felipe Cájiga - Latin American Leaders Awards,Juan Felipe Cájiga - Latin American Leaders Awards,
es,post,Juan Manuel Sánchez Ramírez - Latin American Social Leaders Awards,https://es.theglobal.school/juan-manuel-sanchez-ramirez-latin-american-social-leaders-awards/,juan-manuel-sanchez-ramirez-latin-american-social-leaders-awards,2019-08-05 16:01:53,,,,,
es,post,Julieta Diaz Beltran - Latin American Social Leaders Awards,https://es.theglobal.school/julieta-diaz-beltran-latin-american-social-leaders-awards/,julieta-diaz-beltran-latin-american-social-leaders-awards,2019-08-05 16:07:48,,,,,
es,post,Karen Gabriela Linan Segura - Latin American Leaders Awards - Nominados 2019,https://es.theglobal.school/karen-gabriela-linan-segura-latin-american-social-leaders-awards/,karen-gabriela-linan-segura-latin-american-social-leaders-awards,2019-08-12 14:36:51,,,,,
es,post,Karina Nuñez Esquivel - Latin American Social Leaders Awards,https://es.theglobal.school/karina-nunez-esquivel-latin-american-social-leaders-awards/,karina-nunez-esquivel-latin-american-social-leaders-awards,2019-08-09 14:43:19,,,,,
es,post,Karla Estephany Alvarado Romero - Latin American Social Leaders Awards,https://es.theglobal.school/karla-estephany-alvarado-romero-latin-american-social-leaders-awards/,karla-estephany-alvarado-romero-latin-american-social-leaders-awards,2019-08-02 18:59:11,,,,,
es,post,La batalla contra la desigualdad comienza en México,https://es.theglobal.school/la-batalla-contra-la-desigualdad-comienza-en-mexico/,la-batalla-contra-la-desigualdad-comienza-en-mexico,2019-10-29 09:52:15,,"La desigualdad medirá la capacidad de adaptación de los países, la desigualdad será decisiva ante los billones de desplazados, la desigualdad será en general lo que nos permita, o no, construir una nueva humanidad después del colapso, o vivir en un largo conflicto como nunca antes visto. ",,La batalla contra la desigualdad comienza en México,https://es.theglobal.school/wp-content/uploads//2019/10/Blog-MEXICO.png
es,post,La Cana - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/la-cana-latin-american-leaders-awards/,la-cana-latin-american-leaders-awards,2022-06-09 15:49:57,,,,,
es,post,La Desigualdad nos está matando,https://es.theglobal.school/la-desigualdad-nos-esta-matando/,la-desigualdad-nos-esta-matando,2022-05-03 13:33:50,,"La desigualdad no es natural, la desigualdad es una decisión colectiva, y muchas veces política. La desigualdad no está matando.",La Desigualdad nos está matando,La Desigualdad nos está matando,https://theglobal.school/wp-content/uploads/2022/05/whitexicans-Desigualdad-en-América-Latina.webp
es,post,La Felicidad es muy cara,https://es.theglobal.school/la-felicidad-es-muy-cara/,la-felicidad-es-muy-cara,2022-03-23 19:46:51,%%title%% %%sep%% Roberto A. Arrucha,"La Felicidad es muy cara, exclusiva e inalcanzable. ¿Cómo podemos pensar más allá del PIB?",La Felicidad es muy cara,La Felicidad es muy cara,https://es.theglobal.school/wp-content/uploads/2022/03/La-Felicidad-es-muy-cara-1-1024x683.jpg
es,post,La historia de Hīkoi digital,https://es.theglobal.school/la-historia-de-hikoi-digital/,la-historia-de-hikoi-digital,2019-10-28 17:54:07,,,,,
es,post,La peor pesadilla de Europa - Europa en Crisis,https://es.theglobal.school/la-peor-pesadilla-de-europa-europa-en-crisis/,la-peor-pesadilla-de-europa-europa-en-crisis,2025-02-20 20:35:40,La peor pesadilla de Europa,Europa se debate entre la vida y la muerte. ¿Cuál será su destino? La peor pesadilla de Europa - Europa en Crisis,"Europa en Crisis,euro crisis explained,Crisis en Europa,crisis en europa 2024,crisis en europa por la guerra,crisis en europa hoy,crisis migratoria en europa,Europa guerra,europa guerra mundial,europa guerra nuclear,europa guerra 2024,europa guerra russia,europa guerra fria,europa guerra rusia,europa guerra ucrania,europa guerra ucraina,Economía europa,economia europa 2025,economia europa oggi",La peor pesadilla de Europa,https://theglobal.school/wp-content/uploads/2025/02/Eating-European-Union.jpg
es,post,La valorización energética de desechos sólidos y sus desafíos.,https://es.theglobal.school/la-valorizacion-energetica-de-desechos-solidos-y-sus-desafios/,la-valorizacion-energetica-de-desechos-solidos-y-sus-desafios,2019-08-06 15:48:31,,,,,
es,post,Laboratoria - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/laboratoria-latin-american-leaders-awards-nominados-2022/,laboratoria-latin-american-leaders-awards-nominados-2022,2022-09-15 13:02:28,,Laboratoria - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social de América Latina.,Laboratoria - Latin American Leaders Awards,Laboratoria - Latin American Leaders Awards,
es,post,Lani Mireya Anaya Jiménez - Latin American Social Leaders Awards,https://es.theglobal.school/lani-mireya-anaya-jimenez-latin-american-social-leaders-awards/,lani-mireya-anaya-jimenez-latin-american-social-leaders-awards,2019-08-05 15:53:09,,,,,
es,post,Las 100 mujeres que cambiaron el mundo,https://es.theglobal.school/las-100-mujeres-que-cambiaron-el-mundo/,las-100-mujeres-que-cambiaron-el-mundo,2020-01-17 14:32:58,,,,,
es,post,¿Las celebridades son oportunistas ante el activismo?,https://es.theglobal.school/las-celebridades-son-oportunistas-ante-el-activismo/,las-celebridades-son-oportunistas-ante-el-activismo,2018-05-23 16:33:33,,"Desde hace varias décadas acudir a celebridades es una práctica común de organizaciones internacionales y organizaciones no gubernamentales, bajo el entendido que estas pueden difundir denuncias de violaciones de derechos humanos.",,¿Son las celebridades oportunistas ante el activismo?,https://theglobal.school/wp-content/uploads/2018/05/mozart-in-the-jungle-season-3.jpg
es,post,5 Razones para No Perderse los Premios Líderes Latinoamericanos,https://es.theglobal.school/latin-american-leaders-awards/,latin-american-leaders-awards,2025-07-23 15:32:50,,,,,
es,post,Latin American Leaders Awards. Premios 2019,https://es.theglobal.school/latin-american-leaders-awards-2019/,latin-american-leaders-awards-2019,2019-12-17 11:37:50,,"Latin American Leaders Awards 2019 se entregan a los líderes que trabajan destacadamente en los Objetivos del Desarrollo Sustentable (ODSs), y los Objetivos del Desarrollo Humano (ODHs).",Latin American Leaders Awards 2019,Latin American Leaders Awards 2019,https://es.theglobal.school/wp-content/uploads//2019/12/Quote-Latam-Awards-UNITED-GROUP-MAI.jpg
es,post,Latin American Leaders Awards 2024,https://es.theglobal.school/latin-american-leaders-awards-2024/,latin-american-leaders-awards-2024,2025-01-15 21:24:42,Latin American Leaders Awards 2024,EL EVENTO MÁS IMPORTANTE PARA LÍDERES DE AMÉRICA LATINA Y EUROPA.,,,
es,post,Lo más visto del 2021.,https://es.theglobal.school/lo-mas-visto-del-2021/,lo-mas-visto-del-2021,2021-12-27 19:11:47,,Lo más visto del 2021. The Global School for Social Leaders,Lo más visto del 2021.,,
es,post,La vida de una mujer desde su nacimiento hasta su vejez,https://es.theglobal.school/lo-que-no-sabias-de-la-vida-de-una-mujer/,lo-que-no-sabias-de-la-vida-de-una-mujer,2022-03-08 19:22:50,%%title%% %%page%%,La vida de una mujer desde su nacimiento hasta su vejez. Lo que no sabías de la vida de una mujer,Lo que no sabías de la vida de una mujer,Lo que no sabías de la vida de una mujer,https://es.theglobal.school/wp-content/uploads/2022/03/La-vida-de-una-Mujer-1024x576.jpeg
es,post,¿Los humanos se auto-organizan como las hormigas?,https://es.theglobal.school/los-humanos-se-auto-organizan-como-las-hormigas/,los-humanos-se-auto-organizan-como-las-hormigas,2018-03-14 19:11:49,,"https://es.theglobal.school. La auto-organización es un fenómeno muy interesante debido a que es, lo que los científicos que estudian los sistemas complejos llaman una propiedad ""emergente"".",,¿Los humanos se auto-organizan como las hormigas?,https://theglobal.school/wp-content/uploads/2018/03/ants.jpeg
es,post,Marco Antonio Jiménez Escobar - Latin American Social Leaders Awards,https://es.theglobal.school/marco-antonio-jimenez-escobar-latin-american-social-leaders-awards/,marco-antonio-jimenez-escobar-latin-american-social-leaders-awards,2019-08-05 17:42:01,,,,,
es,post,Marco Antonio Jiménez Escobar - Latin American Social Leaders Awards,https://es.theglobal.school/marco-jimenez-latin-american-social-leaders-awards/,marco-jimenez-latin-american-social-leaders-awards,2019-07-23 16:14:45,,,,,
es,post,Marco Mendieta - Latin American Social Leaders Awards,https://es.theglobal.school/marco-mendieta-latin-american-social-leaders-awards/,marco-mendieta-latin-american-social-leaders-awards,2019-08-02 18:11:11,,,,,
es,post,María Alejandra Sierra Aguilar - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/maria-alejandra-sierra-aguilar-latin-american-leaders-awards-nominados-2022/,maria-alejandra-sierra-aguilar-latin-american-leaders-awards-nominados-2022,2022-09-12 11:50:41,%%title%%,María Alejandra Sierra Aguilar - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación social.,María Alejandra Sierra Aguilar - Latin American Leaders Awards,María Alejandra Sierra Aguilar - Latin American Leaders Awards,
es,post,María Fernanda Gómez de la Garza - Latin American Social Leaders Awards,https://es.theglobal.school/maria-fernanda-gomez-de-la-garza-latin-american-social-leaders-awards/,maria-fernanda-gomez-de-la-garza-latin-american-social-leaders-awards,2019-08-06 17:34:16,,,,,
es,post,Mario Matias Sebely - Latin American Social Leaders Awards,https://es.theglobal.school/mario-matias-sebely-latin-american-social-leaders-awards/,mario-matias-sebely-latin-american-social-leaders-awards,2019-08-06 15:03:33,,,,,
es,post,Martha Huerta Cruz - Latin American Social Leaders Awards,https://es.theglobal.school/martha-huerta-cruz-latin-american-social-leaders-awards/,martha-huerta-cruz-latin-american-social-leaders-awards,2019-08-12 15:00:17,,,,,
es,post,Martha Merchán - Nominados 2022 - Latin American Leaders Awards,https://es.theglobal.school/martha-merchan-nominados-2022-latin-american-leaders-awards/,martha-merchan-nominados-2022-latin-american-leaders-awards,2022-05-18 20:16:05,%%title%% %%page%%,Martha Merchán - Nominados 2022 - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social.,Martha Merchán - Nominados 2022,Martha Merchán - Nominados 2022,
es,post,Marysela Zamora-Villalobos - Latin American Social Leaders Awards,https://es.theglobal.school/marysela-zamora-villalobos-latin-american-social-leaders-awards/,marysela-zamora-villalobos-latin-american-social-leaders-awards,2019-08-02 18:27:48,,,,,
es,post,Menstruación Digna - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/menstruacion-digna-latin-american-leaders-awards-nominados-2022/,menstruacion-digna-latin-american-leaders-awards-nominados-2022,2022-09-18 15:20:36,%%title%% %%page%%,Menstruación Digna - Latin American Leaders Awards. Líderes en Desarrollo Sostenible e Innovación Social de América Latina.,Menstruación Digna - Latin American Leaders Awards,Menstruación Digna - Latin American Leaders Awards,
es,post,Mide la Felicidad - Latin American Leaders Awards - Nominados 2022,https://es.theglobal.school/mide-la-felicidad-latin-american-leaders-awards-nominados-2022/,mide-la-felicidad-latin-american-leaders-awards-nominados-2022,2022-07-05 11:10:30,%%title%% %%page%%,Mide la Felicidad - Latin American Leaders Awards - Nominados 2022. Líderes en Desarrollo Sostenible e Innovación Social.,Mide la Felicidad - Latin American Leaders Awards,Mide la Felicidad - Latin American Leaders Awards,
